session_id,message_index,t_start_sec,t_end_sec,emotion_visual_deployed,n_frames_with_face,fer_p_angry,fer_p_disgust,fer_p_fear,fer_p_happy,fer_p_neutral,fer_p_sad,fer_p_surprise
00_01_00_05_08_01_00,37,471.9377,473.2396,neutral,3,3.236024815373458e-06,0.0015746867681656128,3.4720350155002738e-06,1.9940443085959784e-05,0.9981801544223472,0.00012330501862046532,9.520528795003661e-05
00_01_00_05_08_01_00,39,484.9418,487.2352,neutral,3,7.3986838598370346e-06,0.019911748509441465,1.6628074751961132e-06,0.7986634929868728,0.18136535227594444,4.9158564602983635e-05,1.186171803252193e-06
00_01_00_05_08_01_00,41,506.4357,512.4343,neutral,3,0.001413932231488106,0.01828310996703968,4.0020357178084526e-05,0.5776345235748925,0.40045425743757906,0.0021643375174593632,9.818914363140599e-06
00_01_00_05_08_01_00,43,546.543,555.2352,neutral,3,0.00020835959347528866,0.40234580002214776,2.189052759115415e-05,0.03086323181798086,0.5312387086787999,0.03526298554954513,5.902381045988839e-05
00_01_00_05_08_01_00,45,573.0411,580.1439,neutral,3,3.5697928062168165e-05,0.37811062564940323,3.7579282191156985e-05,0.00017171046949975257,0.6206186311619827,0.0010214948030486321,4.260705812433409e-06
00_01_00_05_08_01_00,47,596.5412,603.1437,neutral,3,2.010267220766041e-05,0.037912522500694594,2.8747823624229115e-05,0.7487720811144848,0.19519165330652627,0.018058741476193723,1.615110626864638e-05
00_01_00_05_08_01_00,49,628.639,636.7443,neutral,3,3.99282271209326e-05,0.05388715773326251,4.091129823288979e-06,0.007772539612446752,0.9379504339331585,0.0003407312596402579,5.1181045476656305e-06
00_01_00_05_08_01_00,51,659.045,667.8399,neutral,3,1.1803585746217567e-06,8.175569400166877e-05,9.117577561900417e-07,0.9995247361594162,0.00038587567494792946,5.1190067079451155e-06,4.213485954272437e-07
00_01_00_05_08_01_00,53,686.8475,697.0394,neutral,3,0.00014029694566351878,0.38360020319563576,0.00019225499842908848,0.00047357336290857236,0.5949517501626196,0.02030387706742911,0.0003380442673143809
00_01_00_05_08_01_00,55,716.54,721.1418,neutral,3,7.549946232711235e-05,0.978668515685683,4.6343048216538855e-05,0.00039853362226558185,0.009037109917753692,0.01176427245852464,9.725805229402571e-06
00_01_00_05_08_01_00,57,731.1444,733.5465,neutral,3,1.5766620698274045e-06,0.0013909514689092646,8.155215633868149e-07,0.004319277437350958,0.9942144400152931,6.940619855671697e-05,3.532696256760719e-06
00_01_00_05_08_01_00,59,755.7399,758.8462,neutral,3,0.00013393034562974654,0.16322541989013462,5.481800961705334e-05,0.37190655897190605,0.41663960790658855,0.04794890928459443,9.075559152945524e-05
00_01_00_05_08_01_00,61,775.0483,776.2501,neutral,3,2.3724982768989707e-06,0.0001597219183116147,2.855514319483987e-06,0.9993497628931398,0.00046255951232218394,2.0915382167822106e-05,1.812281462149248e-06
00_01_00_05_08_01_00,63,791.5491,797.0438,neutral,3,1.094024212566046e-06,0.0003778505944709545,1.1968651223396386e-06,0.9996073816303285,7.401562683256528e-06,4.355526070091587e-06,7.197971124071617e-07
00_01_00_05_08_01_00,65,815.4457,818.8444,neutral,3,3.779013838447929e-05,7.838702387466556e-05,4.566379257655032e-05,0.6562700022985795,0.3285395557122309,0.014972096630510278,5.6504403843654555e-05
00_01_00_08_08_00_00,1,31.8049,33.6054,happy,3,1.0448016762087758e-05,0.41001664689183775,4.673312991004464e-06,0.5898345158654538,5.594047601893896e-05,7.214549319907317e-05,5.629943737404423e-06
00_01_00_08_08_00_00,3,55.1086,56.0067,disgust,3,4.159956520879428e-06,0.9762460922763193,2.6823155096861034e-06,0.023553140343571435,8.548740544169705e-05,0.0001073422827359469,1.095419901109078e-06
00_01_00_08_08_00_00,5,75.8058,78.5062,happy,3,2.997694985427653e-06,0.3357408392479389,9.632803929996596e-07,0.6642276595056192,6.124985463889856e-06,2.0330585419714224e-05,1.084700179910113e-06
00_01_00_08_08_00_00,7,100.5128,105.5042,happy,3,4.188955648345228e-05,0.43574827730544236,7.460848883534061e-06,0.5638605877950508,8.733426973650046e-05,0.0002531004745088836,1.3497498944068978e-06
00_01_00_08_08_00_00,9,122.8106,126.011,happy,3,4.26835008264313e-05,0.3611003134727363,8.2880615151886e-06,0.638328059304786,0.0002648073668782683,0.00025280957196042515,3.0387212973801284e-06
00_01_00_08_08_00_00,11,142.5115,153.7069,disgust,3,0.00020579527349402353,0.6681571220267241,2.8955261166393558e-05,0.22176544704685222,0.00944495638573695,7.0185507185114395e-06,0.10039070545530786
00_01_00_08_08_00_00,13,174.9079,177.1097,disgust,3,9.320382303829389e-05,0.5475473564245268,1.0469721828756465e-05,0.14249377710941322,0.3097500260164173,9.644370896557876e-05,8.723195809973409e-06
00_01_00_08_08_00_00,15,195.3055,202.8105,disgust,3,6.959314509880229e-05,0.997173158743046,9.37984365643995e-07,0.0013469612815803645,0.0013919429937491582,1.714495695859102e-05,2.6089520142735424e-07
00_01_00_08_08_00_00,17,230.6119,233.5151,disgust,3,4.752309343874514e-06,0.48218471449376693,4.08017363710997e-06,0.5173540433515519,3.423964622248233e-05,5.474124067871686e-05,0.0003634287847989993
00_01_00_08_08_00_00,19,252.714,253.7133,disgust,3,0.00033114068699956634,0.508084569470332,2.5643721389873372e-05,0.49118314662735557,8.248568303912563e-05,0.0002749604109131458,1.8053399970731602e-05
00_01_00_08_08_00_00,21,274.1108,276.6089,happy,3,2.6874401696652984e-06,0.6855902164233876,3.752753310912741e-06,0.31429842447598133,2.7527204262564642e-05,7.603579256127823e-05,1.3559103267390638e-06
00_01_00_08_08_00_00,23,311.9167,312.8128,happy,3,1.7876546868720663e-05,0.018051611456769694,2.520996175998189e-07,0.9819031661866008,6.765608467816398e-06,2.0104267414392465e-05,2.2383426099841415e-07
00_01_00_08_08_00_00,25,331.9109,333.4154,disgust,3,0.00015535409773973735,0.43337327103155154,4.7224716527372084e-05,0.5588042027338888,0.0011413273657628132,6.317177105553953e-05,0.0064154482834742795
00_01_00_08_08_00_00,27,356.915,359.4082,disgust,3,1.5990719464123353e-05,0.6380448928584198,1.779361406656952e-05,0.3615411593333093,0.0002628192223074658,6.237382044022247e-05,5.497043199252516e-05
00_01_00_08_08_00_00,29,381.9118,382.8187,happy,3,0.0011525429370376641,0.7555958186405362,6.999511405716917e-05,0.2386505270638512,0.003820216486153889,0.0007045344962291497,6.365262134742816e-06
00_01_00_08_08_00_00,31,400.8183,405.5139,disgust,3,6.543427554502996e-06,0.9950882937569071,1.4058847223216877e-06,0.00024176912708349677,0.0046567067502223175,4.301326023090058e-06,9.797274871296824e-07
00_01_00_08_08_00_00,33,428.019,436.115,disgust,3,1.2666953319441345e-05,0.9921880308533984,3.3808130149286457e-06,0.00010178836422374122,0.007662945553308891,2.038380656094757e-05,1.0803656173664283e-05
00_01_00_08_08_00_00,35,458.0173,459.1144,happy,3,4.127132273490473e-06,0.8202524643981284,2.6792148566619124e-06,0.1793395648194956,0.00010355324359647501,0.0002965712627676623,1.0399288817415255e-06
00_01_00_08_08_00_00,37,477.6195,481.5218,disgust,3,7.63658460313077e-06,0.9823451282316219,1.7503191578285957e-06,0.004260172720226377,0.013368191492970062,1.2477188852697272e-05,4.643462568096056e-06
00_01_00_08_08_00_00,39,507.8175,517.8149,disgust,3,7.95752356369799e-06,0.894105582268321,1.8342252278363323e-06,0.10582761214067295,3.38249977892009e-05,2.2709176666446343e-05,4.796677588140804e-07
00_01_00_08_08_00_00,41,559.0142,560.1143,disgust,3,7.026993602904693e-05,0.8556137204599522,5.730907640198246e-06,0.1409797331356956,0.002427773545294695,0.0008991031722777597,3.6688431105833857e-06
00_01_00_08_08_00_00,43,582.0177,583.9184,disgust,3,2.0258401100174187e-05,0.7252582054717498,4.031035151948476e-06,0.002602737269581883,0.27061005800370924,3.3347783039334536e-05,0.0014713620356675114
00_01_00_08_08_00_00,45,604.8202,610.8164,disgust,3,1.8895848609561203e-05,0.8878841548114677,1.976628742540056e-06,0.11181416517821148,0.0002487887449133724,3.0928519875842455e-05,1.0902681795514776e-06
00_01_00_08_08_00_00,47,637.5191,642.9223,disgust,3,4.18762655549671e-05,0.7263874139575562,7.234403993535685e-06,0.24685821388397652,0.02660996085419846,4.291447222542109e-05,5.2386162494714796e-05
00_01_00_08_08_00_00,49,662.9209,664.9224,disgust,3,3.249244928047657e-05,0.9588601241829853,4.919793882997562e-06,0.008333821122057874,0.02956593800177012,5.3957066348288075e-05,0.0031487473836748266
00_01_00_08_08_00_00,51,692.6171,702.1192,disgust,3,1.8781137915680163e-05,0.9669111267470695,8.166310835187865e-06,0.022446363332328915,0.010512905497310005,9.489256978078867e-05,7.764404760081675e-06
00_01_00_08_08_00_00,53,726.6261,727.6229,disgust,3,2.7406690076124944e-05,0.7856543691413985,4.265692377545419e-06,0.2109883855980108,0.002168932888076756,0.0011516669908038064,4.972999256600278e-06
00_01_00_08_08_00_00,55,747.3232,754.7202,disgust,3,3.4798380256627075e-06,0.998066683673416,5.970584263976177e-07,0.0011861577423772326,0.0007262826828269328,5.444480209806419e-06,1.135452471807265e-05
00_01_00_08_08_00_00,57,777.62,780.9201,disgust,3,2.4064339075186584e-05,0.9459222171524514,8.9064171102457e-06,0.04825724822678142,0.004405682301737364,1.7623301236474974e-05,0.0013642582616079878
00_01_00_08_08_00_00,59,803.8255,804.8231,disgust,3,4.630447969973184e-05,0.783248382776842,1.9212862644238362e-05,0.04821461068774555,0.1668854346293966,0.0015660626729540538,1.999189071787278e-05
00_01_00_08_08_00_00,61,824.9248,828.2209,disgust,3,1.222761251085012e-05,0.9966146649121531,4.101024580588259e-06,0.0007136559263459639,0.002611132132151952,1.9807534964780792e-05,2.4410857292798547e-05
00_01_00_08_08_00_00,63,852.1293,853.0256,happy,3,8.271071612306643e-06,0.10329178124151558,2.137372350033234e-06,0.8959311193726659,0.0002933308391141744,0.00047196519996832887,1.3949027737383076e-06
00_01_00_08_08_00_00,65,873.0292,874.0257,disgust,3,3.695469101578114e-05,0.5628921472530565,1.0324586469107747e-05,0.42949736843090364,0.005949425103411834,0.0016050395219982551,8.740413144803934e-06
00_02_00_05_08_00_00,1,29.9119,39.3198,neutral,3,0.00014428678682406012,0.582208252488389,4.725827175429519e-05,0.0004761366224644885,0.41265527946497776,0.004225866718884585,0.00024291964670607126
00_02_00_05_08_00_00,3,60.613,73.3156,disgust,3,0.017216103311318433,0.794141159970784,9.492283254879584e-06,0.002782750038497356,0.16506956598332317,0.015670430849436538,0.005110497563385516
00_02_00_05_08_00_00,5,93.9131,129.4159,disgust,3,0.00431181891507805,0.3012455541058509,3.221517418846602e-05,0.16968229272692337,0.5208126068783114,0.0013494248236490083,0.002566087375998854
00_02_00_05_08_00_00,7,149.8175,154.3175,disgust,3,8.473196831589943e-05,0.09691201821468175,1.9193096523557795e-06,0.04381616652015836,0.8571608700114123,0.0019982888567160978,2.6005119063290832e-05
00_02_00_05_08_00_00,9,170.6139,194.8137,disgust,3,0.000495267411871445,0.4705596856766711,7.145641630556306e-06,0.19943981803754873,0.32906083198976765,0.00034205335843839316,9.519788407207785e-05
00_02_00_05_08_00_00,11,216.117,219.2186,happy,3,0.0004087918495790715,0.1189625109711504,5.624757655924059e-05,0.4974873520309884,0.38088110756315896,0.002059758291735884,0.00014423171682811803
00_02_00_05_08_00_00,13,236.517,237.716,neutral,3,0.0016325459110146405,0.3064802807923932,0.0004995927017107862,0.0032589113177338503,0.6735312926343465,0.009276864629269776,0.00532051201353119
00_02_00_05_08_00_00,15,252.9185,262.4186,disgust,3,4.163496456324901e-06,0.999217158942018,8.456055396442388e-07,0.0006622989340982266,9.411425955005734e-05,5.796590585797797e-06,1.562217175187767e-05
00_02_00_05_08_00_00,17,284.0161,286.5173,neutral,3,0.012781312504453525,0.343753561797003,0.00022184446435404885,0.005927995417142202,0.6312399753291758,0.002768284569917822,0.003307025917953706
00_02_00_05_08_00_00,19,307.2218,309.5201,happy,3,3.4337623807393605e-05,0.28128289854927385,7.340241270681727e-05,0.666705789572736,0.051520143297145875,0.00036836973059166573,1.5058813738576012e-05
00_02_00_05_08_00_00,21,334.4196,336.4236,neutral,3,0.0008215399971238381,0.28036431706204207,0.000729320390380798,0.14349656517355772,0.5668587856531857,0.0001487500516549042,0.00758072167205506
00_02_00_05_08_00_00,23,352.1234,354.7193,neutral,3,0.0006920099250085439,0.2106358095792391,6.853300113311976e-05,0.004524958635029467,0.7764481604253617,0.005890453152150462,0.0017400752820775176
00_02_00_05_08_00_00,25,373.0235,388.5247,disgust,3,0.0003866074860099796,0.7261214430520215,7.361109915430189e-06,0.2730259103721022,0.00022797253865073123,6.863915686007245e-05,0.00016206628443991736
00_02_00_05_08_00_00,27,407.9206,413.1226,neutral,3,0.0008560952722283972,0.6724356819733877,5.05743771473947e-05,0.0002840387446029624,0.08819741208405096,0.15374751926786254,0.08442867828072001
00_02_00_05_08_00_00,29,437.1233,439.7204,neutral,3,0.03418525035969816,0.012162396603581555,0.00012165663586137556,0.4058422293525039,0.5092669199096449,0.007218981790020051,0.03120256534869006
00_02_00_05_08_00_00,31,463.2285,466.8231,neutral,3,0.1834251419052725,0.3378994450473306,0.0005005840815085651,0.13521752212909793,0.26914718869184884,0.006639398130628421,0.06717072001431328
00_02_00_05_08_00_00,33,480.6214,490.1261,disgust,3,0.0006931293906093705,0.6814587367337178,0.0003924456798131988,0.011994021018318165,0.20341602360007582,0.007619206774598273,0.0944264368028675
00_02_00_05_08_00_00,35,515.1223,516.7295,happy,3,0.00017589103541749485,0.3386269274665597,7.794099058294353e-05,0.6606920529063874,0.0003615533038892853,3.8874930418913546e-05,2.675936674410166e-05
00_02_00_05_08_00_00,37,541.3265,542.5262,happy,3,9.656028571589041e-05,0.2699338574321455,1.5638719154670624e-05,0.726240125340832,0.003392474157054992,1.5123474784636325e-05,0.0003062205903124497
00_02_00_05_08_00_00,39,562.8293,565.3234,disgust,3,6.490771211351516e-05,0.658648355914769,1.0287679447290197e-05,0.332840774456317,0.00767393941021618,0.00046764234156222094,0.0002940924855745884
00_02_00_05_08_00_00,41,586.9217,587.8275,neutral,3,0.020974172061913036,0.22283095181562837,0.00016267575680646652,0.002631714772956812,0.7442871343568088,0.008127708637221131,0.0009856425986653338
00_02_00_05_08_00_00,43,605.7319,609.7234,disgust,3,0.003647160690820154,0.7103124585361513,4.563517090576357e-05,0.0019091290569578667,0.27239005129635835,0.0005126301959835279,0.011182935052823043
00_02_00_05_08_00_00,45,635.7301,643.331,disgust,3,0.08969914621627081,0.7364168243154045,4.591134531550702e-05,0.046821247445134544,0.12210022000322848,0.0012951818438260326,0.0036214688308201758
00_02_00_05_08_00_00,47,670.3264,673.5299,disgust,3,0.005088075379282514,0.9938327393944456,3.9626291229004525e-05,4.646412692498452e-05,0.00033603816960242735,9.93728440881591e-05,0.0005576837944271511
00_02_00_05_08_00_00,49,696.1301,699.7316,neutral,3,0.00010877764928583311,0.6129350512753973,2.73345684900472e-05,0.001811157640618102,0.3794110353223331,0.0014053781197758718,0.004301265424099652
00_02_00_05_08_00_00,51,712.233,713.5274,neutral,3,0.0017436193698473165,0.194750838681698,0.0008479758203240283,0.0011676375917634302,0.7966062408896295,0.0018417437707716631,0.0030419438759659826
00_02_00_05_08_00_00,53,749.6347,750.7325,neutral,3,0.0021922297748679528,0.08521281296681443,9.298510549934893e-05,0.0045006019171235446,0.8798903646251718,0.02309162271999983,0.005019382890523037
00_02_00_05_08_00_00,55,771.8338,787.3328,disgust,3,0.00019655262272484672,0.10238667885707028,2.279246731860718e-06,0.6844108518616364,0.21109377337135704,0.001876510009280165,3.3354031199394305e-05
00_02_00_05_08_00_00,57,839.529,843.6291,surprise,3,0.020459477707844058,0.6535529103722119,2.3644706699744032e-05,0.0010569516457923855,0.3142699994417505,0.003491353315328172,0.007145662810373302
00_02_00_05_08_00_00,59,862.9309,866.3315,disgust,3,0.0007785433114923121,0.721058422904743,9.99286370851462e-06,0.2719965220658356,0.005864144184778292,9.448599773849187e-05,0.00019788867170390188
00_02_00_05_08_00_00,61,885.1365,886.1353,surprise,3,0.8181548816081368,0.06860522810170633,0.0021488656515947276,0.0006494586348919914,7.55999853539373e-05,0.004602373220402012,0.10576359279791425
00_02_00_05_08_00_00,63,907.8286,913.0302,disgust,3,1.0485157797116188e-05,0.9916806839920481,7.045966308904156e-06,0.0069693982438887745,0.0012160829186394838,7.538521507973103e-05,4.091850623772648e-05
00_02_00_05_08_00_00,65,951.1307,953.7336,neutral,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
00_02_03_06_08_01_00,1,30.5042,34.2086,neutral,3,3.275378543012495e-05,0.0502596812524916,0.00017144554470042167,0.03484253820379312,0.9145408750961573,0.00013739054485753272,1.531557256993943e-05
00_02_03_06_08_01_00,3,48.5046,53.0042,neutral,3,2.499765104085562e-05,0.0013566132279367856,0.00023890765019312515,0.3232199443332672,0.6748379507938868,0.0003070115033009825,1.4574840374234981e-05
00_02_03_06_08_01_00,5,67.1063,71.0093,neutral,3,5.642695005922852e-05,0.0007058510112849258,0.00018050137987694843,0.420621736064019,0.5781389813464871,0.000289562454194583,6.940794078226546e-06
00_02_03_06_08_01_00,7,89.4103,95.7081,happy,3,3.300485541069432e-05,0.02817171840385374,0.00020935487433758205,0.6706080298650643,0.3004976463732966,0.00046547150446538945,1.4774123571637296e-05
00_02_03_06_08_01_00,9,114.7055,118.8116,neutral,3,5.0779022718225036e-05,0.001286573435509788,0.0003656600966941587,0.2931924294709682,0.704641438234953,0.0004541503769276044,8.969362229231251e-06
00_02_03_06_08_01_00,11,134.0033,136.2079,happy,3,2.984934109013611e-06,0.0016177366647988705,3.7803646212997545e-05,0.9964553855874132,0.0018032702273583499,8.178452317351554e-05,1.0344169340790343e-06
00_02_03_06_08_01_00,13,154.3085,156.9066,happy,3,3.667280203048126e-05,0.004452634326562702,0.0001894629350812607,0.6641190564576832,0.3306334496674358,0.0005580119753545068,1.0711835852130582e-05
00_02_03_06_08_01_00,15,176.203,182.108,neutral,3,2.0772467986683887e-05,0.0008568554936070015,0.0003944186229883881,0.9980294021412414,0.0002861689847016549,0.00040576672684145085,6.615562633438299e-06
00_02_03_06_08_01_00,17,199.9112,202.7063,happy,3,6.253390704682916e-05,0.00035162148968599107,0.0003547067940857452,0.9948042616506246,0.003832717879317577,0.000588420240063948,5.738039175231086e-06
00_02_03_06_08_01_00,19,223.4098,228.7033,neutral,3,0.00017644347477772056,0.010476084398893741,0.00010962916557126654,0.36025793404602086,0.6288371510203813,0.00011760421440991447,2.5153679945212765e-05
00_02_03_06_08_01_00,21,245.7121,252.1043,neutral,3,0.0001360263048191699,0.004182599646879633,0.0007070234566324367,0.1665543665088875,0.8269640783733567,0.001446062127158097,9.843582266577932e-06
00_02_03_06_08_01_00,23,271.2059,276.4074,neutral,3,0.0005421886666060621,0.24712187718970685,0.001468242149101996,0.10754149003325936,0.6392186539348947,0.004026793370327241,8.075465610367654e-05
00_02_03_06_08_01_00,25,296.007,298.1058,neutral,3,0.0011219110774880394,0.006987653952626891,0.0011254268200942413,0.5841127048990912,0.4053302773725085,0.0011019509145026006,0.00022007496368854675
00_02_03_06_08_01_00,27,313.4071,317.6122,neutral,3,0.0002619804627514124,0.002068622676661602,0.00023795914200692642,0.029430079398395217,0.9667384738315191,0.0012550397272891019,7.844761376716175e-06
00_02_03_06_08_01_00,29,341.0141,345.8138,happy,3,4.641208863050761e-05,0.2824515236593935,8.552370073507373e-05,0.6663456307814598,0.05068604594741901,0.00036652841848721084,1.8335403874819435e-05
00_02_03_06_08_01_00,31,366.1107,367.505,happy,3,4.516794213603673e-06,0.00019045191453597547,8.01584487603654e-06,0.6672725859601398,0.3325102878079267,1.2337155809292415e-05,1.8045224985618472e-06
00_02_03_06_08_01_00,33,384.7074,386.3076,neutral,3,0.000140514640271696,0.03471519318104513,0.00017918212139834294,0.28304417885921146,0.6816646813808662,0.00024123581352319268,1.501400368398584e-05
00_02_03_06_08_01_00,35,407.0144,414.6099,happy,3,7.026109310872259e-05,0.003063733874275219,0.0006725341245161838,0.845335322351104,0.14950040416040572,0.0013447307294940747,1.3013667096137123e-05
00_02_03_06_08_01_00,37,435.411,439.0089,neutral,3,2.6012510875960538e-05,0.0008894626635271778,9.482319719479472e-05,0.33184570186286466,0.6668510714938017,0.00024377907268706956,4.9149199048494396e-05
00_02_03_06_08_01_00,39,462.3063,464.2087,neutral,3,6.177466831064715e-05,0.0033222918979892084,0.00015747645003389902,0.0632580227346365,0.9329779071577781,0.0001938356735250563,2.8691417726729834e-05
00_02_03_06_08_01_00,41,477.5134,484.8124,neutral,3,0.00018115226373338413,0.02268727840190404,0.0011089117664173707,0.35314281580227946,0.6210604375926188,0.0013962934480329162,0.00042311072501398904
00_02_03_06_08_01_00,43,509.0113,509.7125,neutral,3,4.266128519010942e-05,0.0009516107594123294,6.0614463490979896e-05,0.0023054841202848064,0.996599635710588,3.491798265563501e-05,5.0756783781122815e-06
00_02_05_04_07_00_00,1,30.2945,41.4933,neutral,3,0.004540829959901908,0.0058211750617221955,0.004501178437982472,0.7394122836713578,0.19230489035187973,0.0011067723217131134,0.05231287019544271
00_02_05_04_07_00_00,3,54.5962,79.4957,happy,3,0.0013184225921690934,0.0006684803506854994,0.0015331375128080841,0.9188490394133247,0.009537052420090982,0.00021312786863088737,0.06788073984229073
00_02_05_04_07_00_00,5,32.3304,55.1271,happy,3,0.0006542082487039995,0.000687737592839836,0.006975841713141389,0.44541250735321014,0.004348644641249813,9.265654350492171e-05,0.5418284039073499
00_02_05_04_07_00_00,7,73.0357,92.8296,happy,3,0.0002933204808614364,0.0002810535547305534,0.0006658083495627835,0.9140848859192243,0.023680588402981626,0.00023952414121448045,0.060754819151424666
00_02_05_04_07_00_00,9,110.128,130.229,surprise,3,0.002420706583201909,0.0009366750164592683,0.0004563649006344283,0.739819542741151,0.0033550604733940644,0.0001828250766578225,0.2528288252085014
00_02_05_04_07_00_00,11,149.036,165.4314,happy,3,0.0010081647083193578,0.001085265414752788,0.0018372224560826546,0.5757045104985333,0.014846851499168538,0.0003363480005844803,0.4051816374225588
00_02_05_04_07_00_00,13,185.2367,204.2379,happy,3,0.0018680369983309574,0.0006999897149909917,0.05541086060920051,0.4438498175294732,0.03744875381151902,0.0008447870057748527,0.45987775433071043
00_02_05_04_07_00_00,15,220.3302,228.4324,happy,3,0.014716981714350676,0.03741216076976448,0.011916328329220372,0.7235841873775084,0.05041212667532838,0.0008319730996462859,0.16112624203418152
00_02_05_04_07_00_00,17,246.2409,256.1329,surprise,3,0.016044066114636178,0.023954213791522967,0.008321428192356718,0.24665541870371008,0.07912234537981411,0.0014967556211273076,0.6244057721968327
00_02_05_04_07_00_00,19,268.6333,286.1336,happy,3,0.007306697466049025,0.003491055355268972,0.011504977162397366,0.41481412936312473,0.029743537919876443,0.0006137306819769755,0.5325258720513065
00_02_05_04_07_00_00,21,301.4394,318.6379,happy,3,0.005899699601230031,0.0014246512657881889,0.004030553938982903,0.7576020917220869,0.09261076741181098,0.0001432990001291668,0.13828893705997178
00_02_05_04_07_00_00,23,337.534,351.7387,happy,3,0.0006534547225897975,0.000905048949800368,0.0019356237776331205,0.4292319426822251,0.0037830573514627177,0.00012238888650364262,0.5633684836297853
00_02_05_04_07_00_00,25,366.9355,379.1345,happy,3,0.008273895267484177,0.003024546092701108,0.005116844282857773,0.8665743950539953,0.04477699100820399,0.0001738501910909596,0.07205947810366675
00_02_05_04_07_00_00,27,392.1353,407.4356,happy,3,0.003040329289429579,0.0018416441906661377,0.004703870825226738,0.7751590555434442,0.209470876885554,0.0023974582596539315,0.0033867650060254695
00_02_05_04_07_00_00,29,429.0396,444.1378,happy,3,0.0025411423673313686,0.0010405067213734712,0.0007418417492644219,0.6776022315326259,0.0007490890640716204,0.00013734285715556887,0.31718784570817765
00_02_05_04_07_00_00,31,462.24,479.3385,happy,3,0.0020678758622249467,0.00045830728356371995,0.004296085894207808,0.823462028014488,0.0019799256368040565,0.00017379915059740112,0.16756197815811416
00_02_05_04_07_00_00,33,495.6374,511.1387,happy,3,0.00238920108303341,0.0025702572193510953,0.034592691706594444,0.4577569248418955,0.006425356948031942,0.0005318142701721764,0.49573375393092145
00_02_05_04_07_00_00,35,531.6459,548.147,happy,3,0.0011520980630293982,0.0008471614666055382,0.00888688488302789,0.6932203276475527,0.0032990531391653417,0.0012587031724538007,0.29133577162816515
00_02_05_04_07_00_00,37,565.148,575.8428,happy,3,0.0002235602142186417,0.00036187564959569847,0.0013580945600631079,0.7022643653099617,0.003029582149152438,0.0001972384929178082,0.2925652836240907
00_02_05_04_07_00_00,39,594.5424,614.7413,happy,3,0.0013452902225204676,0.00042157739585528157,0.008483515930281396,0.8108982655619296,0.016144164087930474,0.00022830371903156808,0.1624788830824513
00_02_05_04_07_00_00,41,636.4423,649.7495,happy,3,0.0013944832612462481,0.0018433489585741477,0.018266438431669637,0.39775985193635544,0.012676101862255665,0.0021430239316789753,0.56591675161822
00_02_05_04_07_00_00,43,666.6475,685.6527,happy,3,0.008408298531622647,0.0007617734675552085,0.011802858462440209,0.9580895182788104,0.0007858562607199977,0.0018911931981689086,0.018260501800682484
00_02_05_04_07_00_00,45,706.9513,710.4511,happy,3,0.02771007448594337,0.023922813153585402,0.00861467417742862,0.6058923216110628,0.025486856322932454,0.002671940823626021,0.30570131942542145
00_02_05_04_07_00_00,47,729.3501,743.8475,happy,3,8.609912611319441e-05,0.000131194023934384,0.001955972461192611,0.5744684298059364,0.0020724983787686127,0.0005985036054024179,0.42068730259865245
00_02_05_04_07_00_00,49,765.5543,775.2507,happy,3,0.006594205015980538,0.0014053382262196007,0.005399453924843231,0.9144591870427226,0.02383274329705845,0.00022436932246928538,0.04808470317070621
00_02_05_04_07_00_00,51,792.9546,796.5525,happy,3,0.05212131169808985,0.002456575557820023,0.013982773986378181,0.7936710778129425,0.009648639949073605,0.0006541329079168153,0.1274654880877791
00_02_05_04_07_00_00,53,813.8553,829.8474,happy,3,0.006692262959492186,0.001433961403102004,0.0025463769611536514,0.6434284607033572,0.009743131398687306,0.00026142204616409905,0.3358943845280435
00_02_05_04_07_00_00,55,847.2535,863.1546,happy,3,0.0005253013687120624,0.0005970505238989237,0.0005983383490334399,0.9521916402325417,0.0075039609960153375,0.0004551551822214922,0.038128553347577115
00_02_05_04_07_00_00,57,884.7574,901.1553,happy,3,0.026098814649146974,0.002779128080189985,0.015555828382811691,0.616749839004365,0.0043514849650036535,0.0005725374488917102,0.33389236746959106
00_02_05_04_07_00_00,59,923.6539,941.3567,happy,3,0.02506064804103407,0.00175415387498205,0.008124979218095489,0.546306566155607,0.009005362719349404,0.0017993471793194401,0.4079489428116126
00_02_05_04_07_00_00,61,968.6541,985.6613,happy,3,0.0019482849346883983,0.000403915158994039,0.00879566036134446,0.3545720427815454,0.003753846578082089,0.00024946512932690946,0.6302767850560187
00_02_05_04_07_00_00,63,1005.5594,1016.0513,happy,3,0.0020032097855507375,0.0013726311993944845,0.0037889496049308105,0.9459505060389353,0.013225491640212476,0.0031307486649307372,0.030528463066045522
00_02_05_04_07_00_00,65,1034.3517,1052.1578,happy,3,0.0001172570215585358,5.637915168085654e-05,0.0007836069840767665,0.8666806468075131,0.002000653641523986,0.0001167097116001263,0.13024474668204666
00_02_05_04_07_00_00,67,1067.1544,1091.4534,happy,3,0.000914837404647667,0.00029960691395461284,0.005168354149846959,0.8738593211780601,0.0031169056651372553,0.0001354462164180639,0.11650552847193528
00_02_05_04_07_00_00,69,1111.9617,1113.8624,happy,3,0.00037561249837480816,0.0002595940393820709,0.0009100904984087557,0.3475540953727384,0.00020046467422550645,0.0002865515309138011,0.6504135913859567
